1.333898799939640367e-17 1.603991250931358081e-07 3.861276809402625076e-07 6.975596988922916353e-07 1.121220520872157067e-06
1.189219699566256743e-17 1.465585199866836774e-07 3.620655206759693101e-07 6.722790431012981571e-07 1.112584868678823113e-06
1.343421634023595843e-17 1.623116077098529786e-07 3.927015654880960938e-07 7.132609312066051643e-07 1.153083417193556670e-06
1.256010894435218494e-17 1.540420413448373438e-07 3.801354466759221395e-07 7.067822593853634316e-07 1.173171767732128501e-06
1.190114295398732842e-17 1.488934344706649426e-07 3.726875092979753390e-07 7.006550504229380749e-07 1.174068415821238887e-06
1.301910154009050936e-17 1.583282482897629961e-07 3.859733226363459835e-07 7.070547098919632845e-07 1.153938569586898666e-06
1.367696241715699504e-17 1.643195730594015913e-07 3.955166505420493195e-07 7.151192562560027000e-07 1.151603100879583508e-06
1.146125823039897894e-17 1.405632872319984017e-07 3.457031141351762926e-07 6.390684461621276569e-07 1.052784682542551309e-06
1.340363216426742278e-17 1.624507177666600910e-07 3.949342328724014806e-07 7.217123538794112392e-07 1.175176294054836035e-06
1.329625502177130171e-17 1.647253782266488997e-07 4.093834320428868523e-07 7.652280942238576245e-07 1.275768454434000887e-06
1.181065022215463975e-17 1.490238474843863514e-07 3.778527855047286721e-07 7.216301014523196500e-07 1.230786665473715402e-06
1.222988272738937779e-17 1.488022718376669218e-07 3.612562693433574168e-07 6.567283890035469085e-07 1.060565978150407318e-06
1.254484580768935648e-17 1.561970748298335820e-07 3.909023007508949377e-07 7.370375669779605232e-07 1.241286099684657529e-06
1.340582998315497618e-17 1.601837311682174914e-07 3.844160687549447175e-07 6.941637593627092429e-07 1.117786609938775655e-06
1.246727611856658375e-17 1.524151116427674424e-07 3.735238180979649769e-07 6.880969749545329250e-07 1.129900624619040173e-06
1.259153767172613723e-17 1.550494772573074442e-07 3.837472206669190200e-07 7.154352488214499317e-07 1.191062551697541494e-06
1.301438412905711945e-17 1.611441007298708428e-07 4.005128175776917487e-07 7.489404652005759999e-07 1.249229057975753676e-06
1.151393557334819340e-17 1.467809624955407344e-07 3.752216741759184515e-07 7.216456765490875114e-07 1.238845698026125319e-06
1.320802380173333301e-17 1.583500761626055464e-07 3.799056003117584623e-07 6.838132549091824330e-07 1.094873937290685717e-06
1.179372362527996714e-17 1.433778464843271649e-07 3.499603735690470785e-07 6.425450465030735359e-07 1.051823005582264159e-06
1.332028461856596716e-17 1.624763683594210306e-07 3.964092343267111573e-07 7.258217920025344938e-07 1.183108793156861793e-06
1.352070386354266534e-17 1.642515883304440649e-07 4.011263285974564496e-07 7.377727229140873533e-07 1.211178641824517399e-06
1.256089145721166011e-17 1.531464732806853135e-07 3.752418820113234688e-07 6.922396664776897524e-07 1.139564346885890700e-06
1.138044268455254814e-17 1.422778552750969538e-07 3.565786528270109557e-07 6.719038765368168242e-07 1.128995677390776109e-06
1.239209780859470183e-17 1.526618405023327796e-07 3.750482164832646959e-07 6.901713618390203919e-07 1.129288648371584713e-06
1.341827739701267414e-17 1.663082116465375293e-07 4.147037202528736088e-07 7.795565579726826400e-07 1.309431922891235445e-06
1.145462672342814132e-17 1.463058509898473858e-07 3.747963717160018859e-07 7.226394700410310179e-07 1.244074269379780162e-06
1.158930661640280018e-17 1.419518866896396503e-07 3.481248143089032965e-07 6.410121500266541261e-07 1.051030153575993609e-06
1.337433425415140710e-17 1.623197789513142197e-07 3.952638110149564454e-07 7.237777026602998376e-07 1.181493644253350794e-06
1.148886455616232369e-17 1.441793244794098428e-07 3.625517024374858011e-07 6.853635454717732500e-07 1.155476525127596688e-06
1.288585266957556724e-17 1.612962137187423650e-07 4.057377225308300694e-07 7.688201435485098045e-07 1.301115844398736954e-06
1.187885209084024943e-17 1.446091175694164122e-07 3.523752809542202158e-07 6.443009397116838954e-07 1.048125682245881762e-06
1.349075248074273277e-17 1.622998837547129369e-07 3.903324454768153373e-07 7.038920557533856481e-07 1.128805365624430124e-06
1.213763885419991435e-17 1.484026199705112958e-07 3.616592039179522544e-07 6.597488777515536640e-07 1.069246309270965867e-06
1.266519975963520945e-17 1.544867558322948753e-07 3.769603722503234167e-07 6.901427695993334055e-07 1.124425466514367145e-06
1.316446447067629057e-17 1.630847208389241132e-07 4.056531111018557567e-07 7.593077953060856089e-07 1.268006258214882109e-06
1.189030027051798334e-17 1.505757012409958406e-07 3.830054708942043362e-07 7.336957423831336200e-07 1.255311758541211020e-06
1.304790148747776813e-17 1.608510018513698014e-07 3.983206227076152572e-07 7.424263799293839838e-07 1.234589376508665737e-06
1.326660390553372588e-17 1.595032017576158978e-07 3.837687074792484054e-07 6.929097366992209572e-07 1.113255962081893813e-06
1.138185385467756360e-17 1.401547820023552049e-07 3.458699779912421945e-07 6.412127504518139176e-07 1.058875568560324609e-06
1.199994140635066205e-17 1.513814140707836486e-07 3.819543223926302744e-07 7.235437919916876126e-07 1.221063598677574191e-06
1.312651011544990745e-17 1.643247884430820704e-07 4.133234767778048990e-07 7.827063654985977337e-07 1.322790467384038493e-06
1.261933342184975662e-17 1.526423432096635224e-07 3.693647556701762369e-07 6.706586646032519639e-07 1.083609390661877114e-06
1.325408700850457346e-17 1.638119755398292909e-07 4.074190655956044793e-07 7.636096484020526987e-07 1.278047079722455237e-06
1.226147689088584068e-17 1.556912536671006819e-07 3.957029832690750482e-07 7.558233505733369384e-07 1.287599616262014024e-06
1.205630880201247557e-17 1.520632935125831864e-07 3.847594598482828587e-07 7.325807018787600100e-07 1.244971144842565991e-06
1.360834943970694650e-17 1.701130258879857138e-07 4.280558130176359555e-07 8.125519457280461211e-07 1.379426635139680002e-06
1.319941367873726855e-17 1.610077049463143339e-07 3.948107121232169447e-07 7.288758752110879868e-07 1.200467750095413066e-06
1.305627338245741732e-17 1.590116340821623453e-07 3.878913332755473675e-07 7.107089459168491885e-07 1.159914290838059969e-06
1.201629559424144796e-17 1.449192268410115503e-07 3.500411480672482867e-07 6.345996439449663740e-07 1.023648337650229223e-06
1.329919895757137793e-17 1.645957468099368270e-07 4.080320366028900025e-07 7.598469551339803729e-07 1.260746444131655153e-06
1.202378240596566541e-17 1.492747401243832428e-07 3.709244253968790872e-07 6.920349164829531219e-07 1.150042862718692049e-06
1.350481372397552168e-17 1.681824528532160912e-07 4.214284388126543490e-07 7.960993571032304317e-07 1.343775920759071596e-06
1.228909231563592351e-17 1.531240485519447247e-07 3.818431082436291035e-07 7.148177019189461134e-07 1.191603701045096386e-06
1.333939000917410444e-17 1.645548763917759061e-07 4.072831245593988569e-07 7.583805086142092478e-07 1.259809323528315872e-06
1.223069419157029231e-17 1.533587692392757162e-07 3.845516971523466054e-07 7.240005857056530658e-07 1.214547296513046604e-06
1.156079866377177263e-17 1.438104817452767747e-07 3.588320112157816766e-07 6.731141297677822877e-07 1.125435687754361425e-06
1.273537445408175810e-17 1.572660011106563616e-07 3.895320332958362997e-07 7.256325602611468639e-07 1.205531134473858401e-06
1.258982954376121523e-17 1.524203554481573519e-07 3.687963499032775871e-07 6.689924703096039593e-07 1.079100456991000101e-06
1.242218898491815587e-17 1.532244766622170573e-07 3.778338850679574534e-07 6.990464953560149297e-07 1.151336164184613153e-06
1.310193788817340721e-17 1.656312349496147363e-07 4.198199121674406342e-07 8.006325060705421492e-07 1.362941929983207956e-06
1.342636474186160509e-17 1.647534020321472781e-07 4.064787049173901323e-07 7.554053240710345563e-07 1.253326331607240718e-06
1.224832885504931030e-17 1.541654768288935884e-07 3.888689263931155438e-07 7.376182793450425379e-07 1.248128569386608433e-06
1.351904288487265886e-17 1.707687005136904190e-07 4.343576165410922840e-07 8.336116934515303001e-07 1.430819679626438301e-06
1.282113571281064346e-17 1.590463085676674382e-07 3.963448023114324315e-07 7.436614168909727596e-07 1.245591533916012850e-06
1.155936598695083079e-17 1.432162690662153182e-07 3.560593597740080440e-07 6.659993232460692525e-07 1.111331584979780018e-06
