timepoint_id,sample_id,beta_param,gamma_param,Infected_sol,Recovered_sol,Susceptible_sol
0,37,0.02695438824594021,0.11729013919830322,1.0,1.172901446105934e-11,1000.0
1,37,0.0,0.11729013919830322,0.8941302299499512,0.11120767891407013,999.9937133789062
2,37,0.0,0.11729013919830322,0.7951741218566895,0.2101636379957199,999.9937133789062
3,37,0.0,0.11729013919830322,0.7071700096130371,0.2981678545475006,999.9937133789062
4,37,0.0,0.11729013919830322,0.6289054751396179,0.3764323890209198,999.9937133789062
0,38,0.027682654559612274,0.1776399314403534,1.0,1.776399340125412e-11,1000.0
1,38,0.0,0.1776399314403534,0.841887891292572,0.1635613888502121,999.9945678710938
2,38,0.0,0.1776399314403534,0.7048649787902832,0.3005838394165039,999.9945678710938
3,38,0.0,0.1776399314403534,0.5901440382003784,0.4153049886226654,999.9945678710938
4,38,0.0,0.1776399314403534,0.4940938651561737,0.5113548636436462,999.9945678710938
0,39,0.026725847274065018,0.16335207223892212,1.0,1.6335207492224058e-11,1000.0
1,39,0.0,0.16335207223892212,0.8538395762443542,0.15142828226089478,999.9947509765625
2,39,0.0,0.16335207223892212,0.7251589894294739,0.2801085412502289,999.9947509765625
3,39,0.0,0.16335207223892212,0.6158719062805176,0.3893957734107971,999.9947509765625
4,39,0.0,0.16335207223892212,0.5230551362037659,0.48221248388290405,999.9947509765625
0,40,0.027570625767111778,0.15523195266723633,1.0,1.5523195576183646e-11,1000.0
1,40,0.0,0.15523195266723633,0.8609470725059509,0.14449290931224823,999.9960327148438
2,40,0.0,0.15523195266723633,0.7371566295623779,0.2682826519012451,999.9954833984375
3,40,0.0,0.15523195266723633,0.6311656832695007,0.3742735683917999,999.9955444335938
4,40,0.0,0.15523195266723633,0.5404142141342163,0.4650249183177948,999.9956665039062
0,41,0.026787079870700836,0.12664437294006348,1.0,1.2664437207265955e-11,1000.0
1,41,0.0,0.12664437294006348,0.8857750296592712,0.1195238009095192,999.9947509765625
2,41,0.0,0.12664437294006348,0.7804093360900879,0.2248896360397339,999.9947509765625
3,41,0.0,0.12664437294006348,0.6875772476196289,0.3177216649055481,999.9947509765625
4,41,0.0,0.12664437294006348,0.6057878136634827,0.3995111584663391,999.9947509765625
0,42,0.027942387387156487,0.13903796672821045,1.0,1.3903796516889777e-11,1000.0
1,42,0.0,0.13903796672821045,0.8750665187835693,0.13045451045036316,999.9945678710938
2,42,0.0,0.13903796672821045,0.7614785432815552,0.24404288828372955,999.9955444335938
3,42,0.0,0.13903796672821045,0.6626354455947876,0.3428862392902374,999.99609375
4,42,0.0,0.13903796672821045,0.5766221284866333,0.42890000343322754,999.9961547851562
0,43,0.026604633778333664,0.17593570053577423,1.0,1.7593570697527205e-11,1000.0
1,43,0.0,0.17593570053577423,0.8431419134140015,0.16209517419338226,999.9946899414062
2,43,0.0,0.17593570053577423,0.7071194052696228,0.29811766743659973,999.9946899414062
3,43,0.0,0.17593570053577423,0.5930413007736206,0.4121958315372467,999.9946899414062
4,43,0.0,0.17593570053577423,0.49736735224723816,0.5078708529472351,999.9946899414062
0,44,0.027749687433242798,0.17180630564689636,1.0,1.7180630182411782e-11,1000.0
1,44,0.0,0.17180630564689636,0.8468238115310669,0.15864090621471405,999.9945678710938
2,44,0.0,0.17180630564689636,0.7131465673446655,0.2923186421394348,999.9945678710938
3,44,0.0,0.17180630564689636,0.60057133436203,0.404894083738327,999.9945678710938
4,44,0.0,0.17180630564689636,0.505765974521637,0.49969953298568726,999.9945678710938
0,45,0.02612268552184105,0.109990693628788,1.0,1.0999069710582177e-11,1000.0
1,45,0.0,0.109990693628788,0.9005306959152222,0.10464540868997574,999.9946899414062
2,45,0.0,0.109990693628788,0.8067323565483093,0.19844216108322144,999.9946899414062
3,45,0.0,0.109990693628788,0.7227058410644531,0.28246980905532837,999.9946899414062
4,45,0.0,0.109990693628788,0.647430956363678,0.35774511098861694,999.9946899414062
0,46,0.02628493867814541,0.1405649036169052,1.0,1.4056490346692208e-11,1000.0
1,46,0.0,0.1405649036169052,0.8734429478645325,0.13174986839294434,999.9940795898438
2,46,0.0,0.1405649036169052,0.7589056491851807,0.24628674983978271,999.9949340820312
3,46,0.0,0.1405649036169052,0.6593883037567139,0.3458041250705719,999.9949340820312
4,46,0.0,0.1405649036169052,0.5729208588600159,0.4322715699672699,999.9949340820312
0,47,0.026570355519652367,0.10714570432901382,1.0,1.071457072371329e-11,1000.0
1,47,0.0,0.10714570432901382,0.903176486492157,0.10208939015865326,999.994140625
2,47,0.0,0.10714570432901382,0.8114085793495178,0.19385702908039093,999.9940185546875
3,47,0.0,0.10714570432901382,0.7289652824401855,0.276300311088562,999.9942016601562
