timepoint_id,sample_id,model_0/beta_param,model_0/delta_param,model_0/alpha_param,model_1/beta_param,model_1/gamma_param,model_0_weight,model_1_weight,model_0/total_population_param,model_0/pS_param,model_0/dnh_param,model_0/gamma_param,model_0/hosp_param,model_0/dh_param,model_0/los_param,model_0/tau_param,model_1/total_population_param,model_1/dnh_param,model_1/hosp_param,model_1/dh_param,model_1/los_param,Infected_sol,Hospitalizations_sol,timepoint_days
3,2,0.5477938652038574,1.4327316284179688,4.508443832397461,0.5070562958717346,0.10606362670660019,0.5223217606544495,0.47767820954322815,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.1242551803588867,0.04717845469713211,3.0
4,2,0.5477938652038574,1.4327316284179688,4.508443832397461,0.5070562958717346,0.10606362670660019,0.5223217606544495,0.47767820954322815,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.999974012374878,0.06931550800800323,4.0
0,3,0.5156892538070679,1.3148891925811768,4.748818397521973,0.5223208665847778,0.17969471216201782,0.9944795966148376,0.00552040059119463,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.998879143802479e-12,0.0
1,3,0.5156892538070679,1.3148891925811768,4.748818397521973,0.5223208665847778,0.17969471216201782,0.9944795966148376,0.00552040059119463,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.8805534839630127,0.017145488411188126,1.0
2,3,0.5156892538070679,1.3148891925811768,4.748818397521973,0.5223208665847778,0.17969471216201782,0.9944795966148376,0.00552040059119463,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.8750932812690735,0.030367536470294,2.0
3,3,0.5156892538070679,1.3148891925811768,4.748818397521973,0.5223208665847778,0.17969471216201782,0.9944795966148376,0.00552040059119463,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.9440295100212097,0.041553422808647156,3.0
4,3,0.5156892538070679,1.3148891925811768,4.748818397521973,0.5223208665847778,0.17969471216201782,0.9944795966148376,0.00552040059119463,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0670709609985352,0.0519346185028553,4.0
0,4,0.5578118562698364,1.2800263166427612,4.7204413414001465,0.5125041007995605,0.17091144621372223,0.9403837323188782,0.05961625650525093,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.9826586119403578e-12,0.0
1,4,0.5578118562698364,1.2800263166427612,4.7204413414001465,0.5125041007995605,0.17091144621372223,0.9403837323188782,0.05961625650525093,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.9124966859817505,0.017260055989027023,1.0
2,4,0.5578118562698364,1.2800263166427612,4.7204413414001465,0.5125041007995605,0.17091144621372223,0.9403837323188782,0.05961625650525093,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.9466709494590759,0.03116852417588234,2.0
3,4,0.5578118562698364,1.2800263166427612,4.7204413414001465,0.5125041007995605,0.17091144621372223,0.9403837323188782,0.05961625650525093,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0676684379577637,0.04368776082992554,3.0
4,4,0.5578118562698364,1.2800263166427612,4.7204413414001465,0.5125041007995605,0.17091144621372223,0.9403837323188782,0.05961625650525093,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.2615647315979004,0.056200623512268066,4.0
0,5,0.5485355257987976,1.4690858125686646,3.1727137565612793,0.5045813918113708,0.13475216925144196,0.06241504102945328,0.9375849366188049,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.3882461803380042e-12,0.0
1,5,0.5485355257987976,1.4690858125686646,3.1727137565612793,0.5045813918113708,0.13475216925144196,0.06241504102945328,0.9375849366188049,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.4146010875701904,0.015389935113489628,1.0
2,5,0.5485355257987976,1.4690858125686646,3.1727137565612793,0.5045813918113708,0.13475216925144196,0.06241504102945328,0.9375849366188049,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.027493476867676,0.035088323056697845,2.0
3,5,0.5485355257987976,1.4690858125686646,3.1727137565612793,0.5045813918113708,0.13475216925144196,0.06241504102945328,0.9375849366188049,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.9189834594726562,0.06150629371404648,3.0
4,5,0.5485355257987976,1.4690858125686646,3.1727137565612793,0.5045813918113708,0.13475216925144196,0.06241504102945328,0.9375849366188049,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,4.209378719329834,0.09798352420330048,4.0
0,6,0.5188058614730835,1.2194592952728271,4.3009419441223145,0.5147561430931091,0.10094758123159409,0.11440696567296982,0.885593056678772,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.122798685623816e-12,0.0
1,6,0.5188058614730835,1.2194592952728271,4.3009419441223145,0.5147561430931091,0.10094758123159409,0.11440696567296982,0.885593056678772,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.4400731325149536,0.0123300114646554,1.0
2,6,0.5188058614730835,1.2194592952728271,4.3009419441223145,0.5147561430931091,0.10094758123159409,0.11440696567296982,0.885593056678772,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.1258864402770996,0.02814246341586113,2.0
3,6,0.5188058614730835,1.2194592952728271,4.3009419441223145,0.5147561430931091,0.10094758123159409,0.11440696567296982,0.885593056678772,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,3.1719086170196533,0.049852512776851654,3.0
4,6,0.5188058614730835,1.2194592952728271,4.3009419441223145,0.5147561430931091,0.10094758123159409,0.11440696567296982,0.885593056678772,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,4.756023406982422,0.08090117573738098,4.0
0,7,0.5385630130767822,1.0558786392211914,4.566673278808594,0.5598376989364624,0.12928497791290283,0.9327453970909119,0.06725457310676575,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.9524408131910143e-12,0.0
1,7,0.5385630130767822,1.0558786392211914,4.566673278808594,0.5598376989364624,0.12928497791290283,0.9327453970909119,0.06725457310676575,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.9148424863815308,0.016961386427283287,1.0
2,7,0.5385630130767822,1.0558786392211914,4.566673278808594,0.5598376989364624,0.12928497791290283,0.9327453970909119,0.06725457310676575,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.9444714784622192,0.030460575595498085,2.0
3,7,0.5385630130767822,1.0558786392211914,4.566673278808594,0.5598376989364624,0.12928497791290283,0.9327453970909119,0.06725457310676575,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0648298263549805,0.042398758232593536,3.0
4,7,0.5385630130767822,1.0558786392211914,4.566673278808594,0.5598376989364624,0.12928497791290283,0.9327453970909119,0.06725457310676575,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.273290753364563,0.05421882122755051,4.0
0,8,0.50949627161026,1.2119832038879395,3.8501744270324707,0.5738645792007446,0.11699163913726807,0.8383386135101318,0.16166140139102936,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.8658078554389945e-12,0.0
1,8,0.50949627161026,1.2119832038879395,3.8501744270324707,0.5738645792007446,0.11699163913726807,0.8383386135101318,0.16166140139102936,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.996301531791687,0.0166320763528347,1.0
2,8,0.50949627161026,1.2119832038879395,3.8501744270324707,0.5738645792007446,0.11699163913726807,0.8383386135101318,0.16166140139102936,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.1472430229187012,0.031039230525493622,2.0
3,8,0.50949627161026,1.2119832038879395,3.8501744270324707,0.5738645792007446,0.11699163913726807,0.8383386135101318,0.16166140139102936,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.4466156959533691,0.04544176533818245,3.0
4,8,0.50949627161026,1.2119832038879395,3.8501744270324707,0.5738645792007446,0.11699163913726807,0.8383386135101318,0.16166140139102936,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.9254704713821411,0.06182460859417915,4.0
0,9,0.534334659576416,1.7192413806915283,4.49833869934082,0.5114350914955139,0.1915084421634674,0.8530972003936768,0.14690281450748444,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.9875258123330797e-12,0.0
1,9,0.534334659576416,1.7192413806915283,4.49833869934082,0.5114350914955139,0.1915084421634674,0.8530972003936768,0.14690281450748444,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.9725940227508545,0.017815962433815002,1.0
2,9,0.534334659576416,1.7192413806915283,4.49833869934082,0.5114350914955139,0.1915084421634674,0.8530972003936768,0.14690281450748444,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0945156812667847,0.0334896519780159,2.0
3,9,0.534334659576416,1.7192413806915283,4.49833869934082,0.5114350914955139,0.1915084421634674,0.8530972003936768,0.14690281450748444,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.3317725658416748,0.04924995079636574,3.0
4,9,0.534334659576416,1.7192413806915283,4.49833869934082,0.5114350914955139,0.1915084421634674,0.8530972003936768,0.14690281450748444,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.6778216361999512,0.0668022632598877,4.0
0,10,0.5038726925849915,1.2350306510925293,4.491750240325928,0.5722237825393677,0.17707479000091553,0.4791995584964752,0.5208004117012024,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.8806054803699457e-12,0.0
1,10,0.5038726925849915,1.2350306510925293,4.491750240325928,0.5722237825393677,0.17707479000091553,0.4791995584964752,0.5208004117012024,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.1927801370620728,0.018792547285556793,1.0
2,10,0.5038726925849915,1.2350306510925293,4.491750240325928,0.5722237825393677,0.17707479000091553,0.4791995584964752,0.5208004117012024,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.560613751411438,0.03937783092260361,2.0
3,10,0.5038726925849915,1.2350306510925293,4.491750240325928,0.5722237825393677,0.17707479000091553,0.4791995584964752,0.5208004117012024,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.143625497817993,0.06463087350130081,3.0
4,10,0.5038726925849915,1.2350306510925293,4.491750240325928,0.5722237825393677,0.17707479000091553,0.4791995584964752,0.5208004117012024,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,3.0196940898895264,0.09805063903331757,4.0
0,11,0.559625506401062,1.9275238513946533,3.2411227226257324,0.5437626838684082,0.1375042349100113,0.07627557963132858,0.9237244129180908,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.4227114495182769e-12,0.0
1,11,0.559625506401062,1.9275238513946533,3.2411227226257324,0.5437626838684082,0.1375042349100113,0.07627557963132858,0.9237244129180908,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.4593877792358398,0.016006190329790115,1.0
2,11,0.559625506401062,1.9275238513946533,3.2411227226257324,0.5437626838684082,0.1375042349100113,0.07627557963132858,0.9237244129180908,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.167546033859253,0.037238892167806625,2.0
3,11,0.559625506401062,1.9275238513946533,3.2411227226257324,0.5437626838684082,0.1375042349100113,0.07627557963132858,0.9237244129180908,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,3.235973358154297,0.06688109040260315,3.0
4,11,0.559625506401062,1.9275238513946533,3.2411227226257324,0.5437626838684082,0.1375042349100113,0.07627557963132858,0.9237244129180908,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,4.838529586791992,0.10950412601232529,4.0
0,12,0.5070393681526184,1.2706892490386963,3.7834055423736572,0.5296058058738708,0.10238803178071976,0.21039777994155884,0.7896022200584412,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.2292538948549536e-12,0.0
1,12,0.5070393681526184,1.2706892490386963,3.7834055423736572,0.5296058058738708,0.10238803178071976,0.21039777994155884,0.7896022200584412,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.3972488641738892,0.013060856610536575,1.0
2,12,0.5070393681526184,1.2706892490386963,3.7834055423736572,0.5296058058738708,0.10238803178071976,0.21039777994155884,0.7896022200584412,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.045119047164917,0.029107658192515373,2.0
3,12,0.5070393681526184,1.2706892490386963,3.7834055423736572,0.5296058058738708,0.10238803178071976,0.21039777994155884,0.7896022200584412,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,3.0533158779144287,0.05073167756199837,3.0
4,12,0.5070393681526184,1.2706892490386963,3.7834055423736572,0.5296058058738708,0.10238803178071976,0.21039777994155884,0.7896022200584412,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,4.600358963012695,0.08151216804981232,4.0
0,13,0.515636146068573,1.6878238916397095,3.5022778511047363,0.551412045955658,0.1798337697982788,0.9653376936912537,0.034662310034036636,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.9930101406023804e-12,0.0
1,13,0.515636146068573,1.6878238916397095,3.5022778511047363,0.551412045955658,0.1798337697982788,0.9653376936912537,0.034662310034036636,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,0.9378077983856201,0.017434054985642433,1.0
2,13,0.515636146068573,1.6878238916397095,3.5022778511047363,0.551412045955658,0.1798337697982788,0.9653376936912537,0.034662310034036636,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0464657545089722,0.03214859962463379,2.0
3,13,0.515636146068573,1.6878238916397095,3.5022778511047363,0.551412045955658,0.1798337697982788,0.9653376936912537,0.034662310034036636,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.273760437965393,0.046523917466402054,3.0
4,13,0.515636146068573,1.6878238916397095,3.5022778511047363,0.551412045955658,0.1798337697982788,0.9653376936912537,0.034662310034036636,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.604845404624939,0.06220145523548126,4.0
0,14,0.5071783065795898,1.061708927154541,4.557888507843018,0.5589292049407959,0.13970354199409485,0.4108567535877228,0.5891432762145996,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.0,1.6447676554065538e-12,0.0
1,14,0.5071783065795898,1.061708927154541,4.557888507843018,0.5589292049407959,0.13970354199409485,0.4108567535877228,0.5891432762145996,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.2522679567337036,0.016592780128121376,1.0
2,14,0.5071783065795898,1.061708927154541,4.557888507843018,0.5589292049407959,0.13970354199409485,0.4108567535877228,0.5891432762145996,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,1.704696536064148,0.03516572341322899,2.0
3,14,0.5071783065795898,1.061708927154541,4.557888507843018,0.5589292049407959,0.13970354199409485,0.4108567535877228,0.5891432762145996,100000.0,0.699999988079071,0.0010000000474974513,0.20000000298023224,0.10000000149011612,0.10000000149011612,7.0,30.0,100000.0,0.0010000000474974513,0.10000000149011612,0.10000000149011612,7.0,2.4257004261016846,0.05853913724422455,3.0
