0.257847576,0.100135168,0.045803677,0.127084549,0.187303683,0.257979215,0.193228849,0.336594917,0.30922329,0.070538523,0.152218422,0.113554852,0.061577148,0.040429874,0.037356499,0.006697816
0.178249137,0.770818807,0.126353007,0.089393832,0.057506323,0.219815579,0.227399212,0.177127045,0.263450303,0.170585267,0.158471291,0.062805024,0.088913253,0.055617614,0.038755915,0.013488697
0.145914285,0.352969647,0.882339649,0.310008842,0.087803316,0.211294343,0.09111423,0.165645507,0.25510578,0.133087803,0.109222892,0.051837944,0.061615692,0.024815363,0.0392821,0.052295804
0.041505375,0.260686913,0.681929499,1.671008065,0.266344449,0.204639942,0.157765096,0.372781663,0.254490869,0.208705381,0.158881713,0.082891945,0.058742615,0.036233733,0.012924995,0.000626015
0.152449194,0.040352731,0.17734556,0.956584354,0.747473605,0.365269979,0.242523037,0.297250794,0.162561984,0.318278622,0.09373735,0.135322516,0.08498937,0.027664918,0.021409597,0.049716507
0.246624662,0.093251822,0.079041606,0.204867788,0.992753107,0.853320503,0.457489561,0.265745555,0.287944489,0.321539788,0.199559888,0.095429894,0.093161241,0.054518163,0.017075012,3.48407E-06
0.16330337,0.16928499,0.090773094,0.180129515,0.317586122,0.439556514,0.668057369,0.444733217,0.231203718,0.228177542,0.220039677,0.246935289,0.101243142,0.057276834,0.009740622,0.024821296
0.12896771,0.219607305,0.095860135,0.099670201,0.239546405,0.298953187,0.306342303,0.521367017,0.510712253,0.251296074,0.147519291,0.196720545,0.207242065,0.10056861,0.111409484,0.038388513
3.75239E-11,0.252235248,0.150369063,0.1459222,0.266348797,0.177376873,0.363119379,0.348387652,0.3938907,0.389781423,0.238353809,0.197666911,0.09668136,0.023403792,0.053226524,7.30242E-05
0.000138622,0.007329721,0.02827579,0.129584707,0.18685834,0.131553248,0.169202815,0.393752639,0.464534939,0.556651247,0.318427668,0.122253182,0.162523947,0.099046429,0.061370074,0.059666354
0.028355129,0.030461309,0.101989787,0.386949156,0.298423992,0.477952248,0.236001646,0.464053305,0.406314308,0.603299664,0.231973686,0.291053827,0.197333552,0.14377182,0.124694792,0.009826119
0.106247959,0.062183545,0.058521372,0.108802565,0.356437338,0.574277189,0.546699177,0.462661146,0.486305996,0.220824496,0.462143721,0.639590054,0.397758991,0.204284068,0.123780529,0.109684868
6.06193E-08,0.094685263,0.065270552,0.025313227,0.286419963,0.216646288,0.283354109,0.312674071,0.32230567,0.270592125,0.277529477,0.398381793,0.25876186,0.094789369,0.113889277,0.081778403
0.018954296,0.110966265,0.062998679,0.063055707,0.107816765,0.493773233,0.288114222,0.462696678,0.417082281,0.430372098,0.387893725,0.516293634,0.289415248,0.215854635,0.136359067,0.056493948
0.072816898,0.026073871,0.090931519,0.242115267,0.506491395,0.439531838,0.24289862,0.138245804,0.488467243,0.356689765,0.337426065,0.467690646,0.482265927,0.551656694,0.241565408,0.24924717
1.35425E-09,0.000688316,0.04139986,0.111795121,0.068446769,0.038603864,0.129207583,0.215447768,0.198027155,0.406778809,0.352954451,0.000198892,0.466582938,0.000338157,0.192071526,0.467710373
