0.974577996,0.151369805,0.008748809,0.026279091,0.011128161,0.089104305,0.125477587,0.088318278,0.03718242,0.02940927,5.10911E-38,1.13982E-32,0.007584287,0.001516368,1.23262E-50,5.97486E-64
0.240133743,2.345158876,0.063993981,0.003888028,0.018033721,0.036688664,0.063607893,0.060756045,0.062134577,0.047317782,0.042025891,0.00436578,0.003438226,5.95795E-35,0.000493943,2.0766E-118
0.002820885,1.120104417,2.561841358,0.118940767,0.014715788,0.053985706,0.041360786,0.122566825,0.085524651,0.073356995,0.032159515,0.024845813,0.012029306,2.65862E-39,6.67045E-80,1.18947E-80
0.041037894,0.081500583,1.168804006,4.14022281,0.062569848,0.116615502,0.07523341,0.076614828,0.073089363,0.054652401,0.044335663,0.026557116,0.004125758,1.38647E-79,1.26699E-64,5.2748E-157
4.19673E-10,0.126450247,2.15658E-12,0.273508417,0.231775202,0.013723373,0.022558539,0.031110981,0.014231203,0.005304263,0.013296088,0.004265201,2.41843E-38,0.002491266,1.8147E-104,9.56827E-94
0.10559814,0.066700269,0.014972679,9.32704E-18,4.45743E-16,0.055416506,0.038981135,0.055495541,0.042656861,0.025310017,5.22686E-74,7.65054E-50,4.3106E-63,3.20011E-58,1.1043E-112,4.704E-138
9.08419E-13,0.101860702,0.010341629,0.011748017,0.005535669,2.27561E-16,0.037791249,1.02626E-21,0.017300561,2.19613E-48,5.26097E-54,4.26686E-73,0.00440714,1.31285E-38,9.04985E-75,5.9746E-166
0.035954028,0.170694149,0.073485368,0.030045224,2.9199E-19,0.024287958,0.052545181,0.072197497,0.066340666,0.045916143,2.12417E-39,0.012848423,0.00384942,0.011717019,4.88904E-97,2.56518E-88
0.070026978,0.101401068,0.034330893,1.13431E-28,0.043343021,0.058747861,0.03242495,0.058476294,0.020853638,0.007773407,0.006905305,0.00617465,4.38008E-46,3.90102E-68,4.6908E-106,2.7621E-130
0.015334051,2.79942E-63,0.017465773,0.207384215,4.23521E-50,3.34923E-36,0.045138288,0.009703647,0.067049402,0.048510635,0.062647584,0.039001299,0.007406986,9.9152E-119,5.1507E-112,5.2085E-116
1.66847E-64,6.53088E-32,1.33939E-24,4.12769E-65,5.7437E-78,1.74433E-90,2.13522E-93,2.49943E-19,0.018665995,3.93009E-28,3.02016E-31,0.040803405,1.37379E-46,5.46886E-68,4.1042E-139,1.5455E-131
0.047243691,0.139679917,0.050231035,4.67713E-29,2.06363E-39,4.0382E-105,0.031512485,1.27298E-35,0.150283699,0.033482205,2.15611E-42,0.076583168,1.43175E-28,1.469E-106,9.60833E-84,1.3197E-132
1.20464E-55,0.128480957,3.64534E-28,3.6267E-61,0.019213852,0.007529818,0.046279882,0.112103189,0.020537965,0.034763688,0.007303726,0.00666334,1.06836E-56,0.004734946,6.15573E-85,5.0531E-99
6.77119E-75,0.064070384,0.038699614,1.38552E-41,9.87473E-58,3.59626E-62,0.035009878,0.034592457,4.58619E-66,3.70697E-37,2.54826E-55,0.034236651,6.92907E-79,3.38216E-97,2.81377E-76,4.1457E-142
1.0777E-128,1.83356E-67,3.22342E-58,2.5405E-102,1.86466E-74,8.7473E-179,2.11147E-55,3.80704E-77,3.3382E-103,5.8212E-122,2.7422E-101,5.36543E-88,5.8783E-114,2.81586E-98,3.1149E-135,2.0247E-131
5.1675E-145,3.9448E-99,2.86063E-60,0.058663049,8.06704E-60,4.7091E-107,1.7098E-133,2.3279E-102,7.4213E-124,4.6866E-136,1.2654E-131,1.9791E-91,1.023E-133,8.9234E-124,6.5736E-126,9.049E-118
